"","schid","Public","TCSHORT","STRATIO","STIDSTD","Female","LangAtHome","PARED","HOMEPOS","IMMIG","PV1MATH","cycle"
"687",43,1,0.4574,19.2267,84011190,0,1,14,0.8331,1,501.062,2
"688",43,1,0.4574,19.2267,84010498,0,1,14,0.8127,1,496.848,2
"689",43,1,0.4574,19.2267,84005181,0,1,12,-0.1622,0,495.006,2
"690",43,1,0.4574,19.2267,84004852,0,1,16,1.0198,1,354.62,2
"691",43,1,0.4574,19.2267,84000626,0,1,16,0.3091,1,378.293,2
"692",43,1,0.4574,19.2267,84006382,0,1,16,0.2347,1,543.572,2
"693",43,1,0.4574,19.2267,84003454,0,1,16,-0.2981,1,481.474,2
"694",43,1,0.4574,19.2267,84006930,1,1,12,0.2762,1,433.164,2
"695",43,1,0.4574,19.2267,84000750,0,1,12,0.0041,1,431.452,2
"696",43,1,0.4574,19.2267,84006253,0,1,16,0.6605,1,599.675,2
"697",43,1,0.4574,19.2267,84005733,1,1,14,0.1293,1,488.896,2
"698",43,1,0.4574,19.2267,84001944,0,1,16,0.0393,1,330.273,2
"699",43,1,0.4574,19.2267,84008286,0,1,16,0.8605,1,429.929,2
"700",43,1,0.4574,19.2267,84007135,1,1,16,1.1735,1,527.132,2
"701",32,1,-1.6823,17.0761,84000844,1,1,14,-0.7998,1,494.51,2
"702",32,1,-1.6823,17.0761,84000693,0,0,3,-1.3915,0,435.103,2
"703",32,1,-1.6823,17.0761,84009286,1,1,12,-0.1553,1,419.803,2
"704",32,1,-1.6823,17.0761,84003195,1,1,12,-0.2637,1,512.202,2
"705",32,1,-1.6823,17.0761,84011235,0,1,16,0.1505,1,386.999,2
"706",32,1,-1.6823,17.0761,84010694,0,1,16,-0.0122,1,489.456,2
"707",32,1,-1.6823,17.0761,84002296,0,1,9,0.0522,1,365.829,2
"708",32,1,-1.6823,17.0761,84003354,0,1,12,0.2923,1,421.11,2
"709",32,1,-1.6823,17.0761,84001035,0,1,12,-0.8748,1,602.121,2
"710",32,1,-1.6823,17.0761,84000587,1,1,12,1.4983,1,557.759,2
"711",32,1,-1.6823,17.0761,84009458,1,1,12,1.8121,1,541.724,2
"712",32,1,-1.6823,17.0761,84007938,1,1,12,0.0203,1,417.87,2
"713",32,1,-1.6823,17.0761,84009076,1,1,12,-0.0983,1,352.67,2
"714",32,1,-1.6823,17.0761,84009055,1,1,16,0.244,1,439.908,2
"715",32,1,-1.6823,17.0761,84007349,0,1,12,1.6738,1,587.324,2
"716",32,1,-1.6823,17.0761,84006913,1,1,12,0.6766,1,468.623,2
"717",32,1,-1.6823,17.0761,84008847,1,1,14,1.1157,1,525.97,2
"718",32,1,-1.6823,17.0761,84010377,1,1,14,1.1871,1,466.109,2
"719",32,1,-1.6823,17.0761,84007021,0,1,16,1.4729,1,372.075,2
"720",32,1,-1.6823,17.0761,84006661,1,1,16,1.0911,0,520.144,2
"721",26,1,-1.6823,17.1583,84003665,1,1,14,-0.2138,1,313.509,2
"722",26,1,-1.6823,17.1583,84011100,0,1,16,-0.0086,1,406.566,2
"723",26,1,-1.6823,17.1583,84007641,1,0,14,0.7685,0,297.539,2
"724",26,1,-1.6823,17.1583,84003175,1,0,12,-1.7104,0,365.423,2
"725",26,1,-1.6823,17.1583,84007434,0,1,12,-0.0359,1,369.452,2
"726",26,1,-1.6823,17.1583,84010229,0,1,12,1.1038,1,409.192,2
"727",26,1,-1.6823,17.1583,84003668,1,1,16,1.0778,1,294.924,2
"728",26,1,-1.6823,17.1583,84006272,0,0,16,0.0726,0,355.305,2
"729",26,1,-1.6823,17.1583,84007280,0,1,12,0.2468,1,304.375,2
"730",26,1,-1.6823,17.1583,84011111,1,1,16,1.335,1,506.032,2
"731",26,1,-1.6823,17.1583,84001154,0,1,16,0.4393,1,434.418,2
"732",26,1,-1.6823,17.1583,84004642,1,1,16,-1.2206,0,417.261,2
"733",26,1,-1.6823,17.1583,84008744,0,1,16,0.3727,1,476.193,2
"734",26,1,-1.6823,17.1583,84010768,1,0,14,-0.6182,0,478.436,2
"735",26,1,-1.6823,17.1583,84008706,0,1,14,0.6744,1,416.621,2
"736",26,1,-1.6823,17.1583,84004321,0,1,16,-1.5705,1,263.04,2
"737",26,1,-1.6823,17.1583,84001535,0,1,12,-2.3644,1,549.976,2
"738",26,1,-1.6823,17.1583,84006654,1,1,16,-0.0343,1,432.903,2
"739",26,1,-1.6823,17.1583,84000863,1,1,16,-0.5759,1,437.31,2
"740",26,1,-1.6823,17.1583,84003797,0,1,16,1.3608,1,585.058,2
"741",46,1,1.117,14.2424,84006630,0,1,16,0.8469,1,577.828,2
"742",46,1,1.117,14.2424,84005962,0,1,16,0.9477,1,753.813,2
"743",46,1,1.117,14.2424,84004618,1,1,12,-0.0914,1,438.225,2
"744",46,1,1.117,14.2424,84004851,1,1,12,-0.1443,1,597.145,2
"745",46,1,1.117,14.2424,84000681,0,1,14,2.0613,1,486.552,2
"746",46,1,1.117,14.2424,84006645,0,1,12,1.003,1,423.279,2
"747",46,1,1.117,14.2424,84008476,1,1,12,0.8628,1,484.841,2
"748",46,1,1.117,14.2424,84003660,0,1,16,0.226,1,646.138,2
"749",46,1,1.117,14.2424,84004259,0,1,12,-0.0043,1,513.411,2
"750",46,1,1.117,14.2424,84008609,0,1,16,0.8504,1,623.328,2
"751",46,1,1.117,14.2424,84008957,0,1,14,0.237,1,525.239,2
"752",46,1,1.117,14.2424,84000601,0,1,12,-0.258,1,288.979,2
"753",46,1,1.117,14.2424,84007774,1,1,16,0.1626,1,360.937,2
"754",46,1,1.117,14.2424,84010240,1,1,12,0.3283,1,542.387,2
"755",46,1,1.117,14.2424,84002245,1,1,16,0.7606,1,554.23,2
"756",46,1,1.117,14.2424,84001006,1,1,16,0.3959,1,451.581,2
"757",46,1,1.117,14.2424,84009650,0,1,16,-0.1243,1,593.537,2
"758",46,1,1.117,14.2424,84010397,1,1,16,0.2487,1,529.735,2
"759",46,1,1.117,14.2424,84008414,1,1,16,0.4362,1,380.572,2
"760",46,1,1.117,14.2424,84001927,0,1,16,1.2337,1,649.558,2
"761",40,1,-1.6823,26.1159,84000144,1,0,6,-2.243,0,435.981,2
"762",40,1,-1.6823,26.1159,84004902,1,0,3,-0.6316,0,382.095,2
"763",40,1,-1.6823,26.1159,84004607,0,0,9,-0.1479,0,374.062,2
"764",40,1,-1.6823,26.1159,84002664,1,0,3,-0.6029,0,495.782,2
"765",40,1,-1.6823,26.1159,84001810,1,1,12,-1.5626,1,435.547,2
"766",40,1,-1.6823,26.1159,84003640,1,0,12,-0.2854,0,338.551,2
"767",40,1,-1.6823,26.1159,84009841,1,0,9,-0.3466,0,323.677,2
"768",40,1,-1.6823,26.1159,84003297,0,0,12,-1.3187,0,494.278,2
"769",40,1,-1.6823,26.1159,84005546,0,0,6,-2.1915,0,333.384,2
"770",40,1,-1.6823,26.1159,84005475,0,0,12,-1.1653,0,334.408,2
"771",40,1,-1.6823,26.1159,84009675,0,0,9,-0.4899,0,473.406,2
"772",40,1,-1.6823,26.1159,84001876,0,1,16,0.6983,1,456.696,2
"773",40,1,-1.6823,26.1159,84006074,1,0,3,-0.6434,0,377.166,2
"774",40,1,-1.6823,26.1159,84000169,0,0,12,-2.8874,0,435.782,2
"775",40,1,-1.6823,26.1159,84000289,1,0,6,-2.2861,0,364.292,2
"776",40,1,-1.6823,26.1159,84004404,1,0,3,-1.2688,0,436.114,2
"777",40,1,-1.6823,26.1159,84000271,0,0,12,-0.3171,1,375.459,2
"778",40,1,-1.6823,26.1159,84001740,0,1,9,-0.2201,1,467.165,2
"779",40,1,-1.6823,26.1159,84001192,0,0,12,-0.4769,0,404.696,2
"780",40,1,-1.6823,26.1159,84007136,1,0,6,-1.6242,0,373.559,2
"781",39,1,-0.7903,20.339,84005085,1,0,12,-1.8022,0,440.743,2
"782",39,1,-0.7903,20.339,84009871,1,1,6,-1.6124,0,353.927,2
"783",39,1,-0.7903,20.339,84000866,0,0,9,0.7325,0,369.67,2
"784",39,1,-0.7903,20.339,84003768,0,0,6,0.5304,0,354.926,2
"785",39,1,-0.7903,20.339,84007055,1,0,6,0.1202,0,302.323,2
"786",39,1,-0.7903,20.339,84000025,0,0,9,-1.1607,0,370.357,2
"787",39,1,-0.7903,20.339,84010550,0,0,9,-0.8631,1,318.548,2
"788",39,1,-0.7903,20.339,84004484,1,0,6,-0.0064,0,385.316,2
"789",39,1,-0.7903,20.339,84001029,1,0,6,-0.2016,0,358.18,2
"790",39,1,-0.7903,20.339,84009123,0,0,9,-1.4681,0,368.906,2
"791",39,1,-0.7903,20.339,84000575,1,0,9,1.8712,0,403.607,2
"792",39,1,-0.7903,20.339,84005713,0,0,3,-0.4182,0,383.038,2
"793",39,1,-0.7903,20.339,84004792,0,0,9,-0.719,0,302.414,2
"794",39,1,-0.7903,20.339,84010393,0,1,12,-1.4595,1,316.692,2
"795",39,1,-0.7903,20.339,84010362,0,1,16,2.5108,1,481.212,2
"796",39,1,-0.7903,20.339,84004399,1,1,9,-0.344,0,300.461,2
"797",39,1,-0.7903,20.339,84002313,1,0,9,-1.2608,0,382.639,2
"798",39,1,-0.7903,20.339,84007593,1,0,3,-0.9803,0,596.054,2
"799",39,1,-0.7903,20.339,84000684,0,1,12,-0.1559,1,491.121,2
"800",39,1,-0.7903,20.339,84008351,0,0,12,0.8084,0,523.453,2
"801",36,1,0.4783,9.81,84002793,1,1,16,-1.3682,1,296.793,2
"802",36,1,0.4783,9.81,84000063,1,1,12,1.3691,1,504.759,2
"803",36,1,0.4783,9.81,84008151,1,1,16,0.4448,1,476.61,2
"804",36,1,0.4783,9.81,84008925,0,1,12,-0.8209,1,560.295,2
"805",36,1,0.4783,9.81,84005981,0,1,12,-0.7297,1,480.768,2
"806",36,1,0.4783,9.81,84005243,0,1,16,-0.0315,1,346.672,2
"807",36,1,0.4783,9.81,84000101,0,1,16,-1.0076,1,375.618,2
"808",36,1,0.4783,9.81,84003148,0,1,12,-3.1316,1,292.596,2
"809",36,1,0.4783,9.81,84002152,0,1,12,0.6824,1,452.364,2
"810",36,1,0.4783,9.81,84009032,0,1,12,-1.1278,1,384.045,2
"811",36,1,0.4783,9.81,84002289,1,1,12,-1.6024,1,481.135,2
"812",36,1,0.4783,9.81,84004452,1,1,16,-0.2883,1,394.375,2
"813",36,1,0.4783,9.81,84007552,1,1,12,-0.8912,1,550.857,2
"814",36,1,0.4783,9.81,84003437,1,1,12,-0.8248,1,447.316,2
"815",36,1,0.4783,9.81,84003536,0,1,16,2.562,1,458.208,2
"816",36,1,0.4783,9.81,84008475,0,1,14,0.6903,1,375.61,2
"817",36,1,0.4783,9.81,84000751,0,1,12,-0.9378,1,345.824,2
"818",36,1,0.4783,9.81,84010454,0,1,12,-0.6071,1,407.172,2
"819",36,1,0.4783,9.81,84003415,1,1,12,-0.4416,1,341.391,2
"820",36,1,0.4783,9.81,84009121,1,1,16,-1.9513,1,350.654,2
"821",44,1,0.345,22.9231,84010441,1,1,14,0.5921,1,454.462,2
"822",44,1,0.345,22.9231,84010753,1,1,16,0.6895,1,428.09,2
"823",44,1,0.345,22.9231,84008519,1,0,9,-0.7482,1,452.511,2
"824",44,1,0.345,22.9231,84008394,0,1,16,1.8981,1,475.062,2
"825",44,1,0.345,22.9231,84004096,1,1,16,2.2545,1,465.353,2
"826",44,1,0.345,22.9231,84004991,1,1,16,1.5817,1,370.198,2
"827",44,1,0.345,22.9231,84004281,0,0,12,-0.8806,0,543.499,2
"828",44,1,0.345,22.9231,84006054,0,1,16,1.3593,1,492.086,2
"829",44,1,0.345,22.9231,84009159,1,1,14,1.719,1,517.434,2
"830",44,1,0.345,22.9231,84009234,0,0,14,-0.2822,0,372.737,2
"831",44,1,0.345,22.9231,84010611,1,1,16,0.414,1,532.897,2
"832",44,1,0.345,22.9231,84002231,0,1,12,-0.0242,1,416.696,2
"833",44,1,0.345,22.9231,84001691,1,1,14,2.9095,0,417.336,2
"834",44,1,0.345,22.9231,84000781,1,0,14,0.114,0,412.555,2
"835",44,1,0.345,22.9231,84000244,1,1,16,-0.1428,1,460.574,2
"836",44,1,0.345,22.9231,84000119,1,0,14,1.0675,0,447.958,2
"837",44,1,0.345,22.9231,84001425,1,0,6,-0.5259,0,427.939,2
"838",44,1,0.345,22.9231,84007337,1,1,12,0.5101,0,468.864,2
"839",44,1,0.345,22.9231,84004500,0,1,14,-0.0651,1,453.603,2
"840",44,1,0.345,22.9231,84009276,0,1,12,-0.0622,1,396.303,2
"841",31,1,-0.4427,19.2698,84011221,0,1,16,0.3292,1,459.667,2
"842",31,1,-0.4427,19.2698,84008321,0,1,16,0.5459,1,568.118,2
"843",31,1,-0.4427,19.2698,84010253,1,1,16,1.1186,1,481.194,2
"844",31,1,-0.4427,19.2698,84004659,1,1,9,0.7603,1,462.345,2
"845",31,1,-0.4427,19.2698,84000828,1,1,16,1.0586,1,534.871,2
"846",31,1,-0.4427,19.2698,84002405,0,1,12,-0.3128,1,540.682,2
"847",31,1,-0.4427,19.2698,84002092,0,1,16,0.0265,1,605.787,2
"848",31,1,-0.4427,19.2698,84009953,0,1,16,0.8394,1,426.042,2
"849",31,1,-0.4427,19.2698,84002458,0,1,16,1.2571,1,480.625,2
"850",31,1,-0.4427,19.2698,84000891,1,1,16,1.3272,1,480.621,2
"851",31,1,-0.4427,19.2698,84005252,1,1,16,1.7968,1,444.617,2
"852",31,1,-0.4427,19.2698,84005805,1,1,16,2.688,1,419.569,2
"853",31,1,-0.4427,19.2698,84005949,1,1,16,1.5882,1,421.825,2
"854",31,1,-0.4427,19.2698,84009883,0,1,12,2.0032,1,571.096,2
"855",31,1,-0.4427,19.2698,84000650,1,1,16,0.7898,1,471.563,2
"856",31,1,-0.4427,19.2698,84010801,0,1,16,1.3501,1,657.967,2
"857",31,1,-0.4427,19.2698,84001612,1,1,16,1.407,1,416.837,2
"858",31,1,-0.4427,19.2698,84009959,1,1,12,0.1763,1,479.626,2
"859",31,1,-0.4427,19.2698,84006293,0,1,16,1.217,1,471.867,2
"860",31,1,-0.4427,19.2698,84000286,1,1,16,2.4039,1,464.037,2
"861",34,1,0.1122,18.4928,84008219,0,1,16,1.9317,1,546.931,2
"862",34,1,0.1122,18.4928,84009180,0,1,16,0.6429,1,528.133,2
"863",34,1,0.1122,18.4928,84006150,1,1,16,0.8138,1,541.917,2
"864",34,1,0.1122,18.4928,84004565,1,0,14,1.6881,1,563.239,2
"865",34,1,0.1122,18.4928,84006895,0,1,14,-2.7983,1,546.958,2
"866",34,1,0.1122,18.4928,84011292,1,1,16,-0.2771,1,509.309,2
"867",34,1,0.1122,18.4928,84002288,1,1,16,-0.1919,1,420.336,2
"868",34,1,0.1122,18.4928,84006978,0,1,12,0.5341,1,485.599,2
"869",34,1,0.1122,18.4928,84006585,1,1,16,2.4978,1,447.407,2
"870",34,1,0.1122,18.4928,84002403,0,0,12,-0.2734,0,551.52,2
"871",34,1,0.1122,18.4928,84001263,1,1,12,2.9425,1,532.736,2
"872",34,1,0.1122,18.4928,84001827,1,1,16,1.6483,1,548.148,2
"873",34,1,0.1122,18.4928,84007391,0,1,16,1.6977,1,625.056,2
"874",34,1,0.1122,18.4928,84000388,0,1,16,1.4258,1,496.175,2
"875",34,1,0.1122,18.4928,84003756,0,1,16,-0.5181,1,421.162,2
"876",34,1,0.1122,18.4928,84009452,0,1,12,-1.033,1,553.306,2
"877",34,1,0.1122,18.4928,84000345,1,1,14,1.8649,1,424.656,2
"878",34,1,0.1122,18.4928,84001884,0,1,16,2.0224,1,597.73,2
"879",34,1,0.1122,18.4928,84009226,0,0,12,-0.5253,1,502.997,2
"880",34,1,0.1122,18.4928,84001082,1,1,16,2.181,1,535.159,2
"881",38,1,-0.9308,20.1571,84008313,0,1,12,-0.0699,1,481.284,2
"882",38,1,-0.9308,20.1571,84009195,1,1,16,0.528,1,437.881,2
"883",38,1,-0.9308,20.1571,84003894,1,1,16,1.615,1,515.033,2
"884",38,1,-0.9308,20.1571,84010003,0,1,14,0.5669,1,494.317,2
"885",38,1,-0.9308,20.1571,84002431,0,0,16,0.6166,0,318.209,2
"886",38,1,-0.9308,20.1571,84008991,0,1,12,-0.4703,1,386.702,2
"887",38,1,-0.9308,20.1571,84006933,1,1,14,1.0041,1,405.593,2
"888",38,1,-0.9308,20.1571,84004356,1,1,16,-0.0409,1,340.573,2
"889",38,1,-0.9308,20.1571,84002984,0,1,16,-0.0136,1,565.824,2
"890",38,1,-0.9308,20.1571,84003841,1,1,12,-0.3735,1,461.926,2
"891",38,1,-0.9308,20.1571,84007183,1,1,16,1.1584,1,418.47,2
"892",38,1,-0.9308,20.1571,84008408,0,1,16,0.2623,1,464.259,2
"893",38,1,-0.9308,20.1571,84000740,0,1,16,0.5786,1,318.79,2
"894",38,1,-0.9308,20.1571,84010840,1,1,16,2.3227,1,523.536,2
"895",38,1,-0.9308,20.1571,84008932,0,1,12,0.2007,1,384.647,2
"896",38,1,-0.9308,20.1571,84009256,0,1,16,0.0817,1,421.761,2
"897",38,1,-0.9308,20.1571,84009379,0,1,16,0.4676,1,304.382,2
"898",38,1,-0.9308,20.1571,84003477,1,1,16,0.5298,1,393.829,2
"899",38,1,-0.9308,20.1571,84009593,0,1,12,0.7639,1,543.496,2
"900",38,1,-0.9308,20.1571,84001465,1,1,14,1.0073,1,438.532,2
"901",37,1,0.7317,22.45,84007074,1,1,14,0.8133,1,414.595,2
"902",37,1,0.7317,22.45,84008627,0,1,16,1.0662,1,574.955,2
"903",37,1,0.7317,22.45,84001118,0,1,16,0.6363,1,487.006,2
"904",37,1,0.7317,22.45,84009581,0,1,16,1.5797,0,576.961,2
"905",37,1,0.7317,22.45,84007116,1,1,16,2.3601,1,600.297,2
"906",37,1,0.7317,22.45,84003888,1,1,16,1.168,1,455.086,2
"907",37,1,0.7317,22.45,84010598,0,1,16,-0.148,1,489.441,2
"908",37,1,0.7317,22.45,84005887,1,1,16,0.4165,1,528.07,2
"909",37,1,0.7317,22.45,84002322,0,1,16,1.9595,1,594.88,2
"910",37,1,0.7317,22.45,84007450,0,1,16,0.6288,1,490.735,2
"911",37,1,0.7317,22.45,84006767,1,1,12,0.7501,0,507.782,2
"912",37,1,0.7317,22.45,84001540,0,1,16,0.7517,0,479.47,2
"913",37,1,0.7317,22.45,84004497,1,1,16,0.9094,1,542.131,2
"914",37,1,0.7317,22.45,84002944,1,1,12,0.6056,1,548.979,2
"915",37,1,0.7317,22.45,84000873,1,1,16,2.0218,1,570.635,2
"916",37,1,0.7317,22.45,84010062,0,1,16,0.8283,1,467.985,2
"917",37,1,0.7317,22.45,84002424,0,1,12,-0.3556,1,493.799,2
"918",37,1,0.7317,22.45,84000861,1,1,16,2.6653,1,589.302,2
"919",37,1,0.7317,22.45,84007057,0,1,16,2.2017,1,632.374,2
"920",37,1,0.7317,22.45,84008084,0,1,16,1.481,1,591.685,2
"921",50,1,0.5382,13.6791,84005016,1,1,6,-0.9486,0,271.141,2
"922",50,1,0.5382,13.6791,84005225,0,1,16,1.1267,1,580.641,2
"923",50,1,0.5382,13.6791,84001068,0,1,12,0.4178,1,396.066,2
"924",50,1,0.5382,13.6791,84007413,0,1,16,0.1808,1,408.687,2
"925",50,1,0.5382,13.6791,84002640,1,1,12,-0.0332,1,408.24,2
"926",50,1,0.5382,13.6791,84007442,0,1,12,1.1489,1,444.446,2
"927",50,1,0.5382,13.6791,84002575,0,1,14,1.8598,1,322.582,2
"928",50,1,0.5382,13.6791,84008630,0,1,12,-1.1774,1,287.993,2
"929",50,1,0.5382,13.6791,84006273,1,1,16,-0.2323,0,453.423,2
"930",50,1,0.5382,13.6791,84010118,0,1,16,0.2424,1,381.145,2
"931",50,1,0.5382,13.6791,84001434,1,0,14,0.613,1,336.435,2
"932",50,1,0.5382,13.6791,84005074,1,1,12,0.2805,1,433.847,2
"933",50,1,0.5382,13.6791,84006991,0,0,16,0.8809,0,487.368,2
"934",50,1,0.5382,13.6791,84004619,1,1,16,1.367,1,346.774,2
"935",50,1,0.5382,13.6791,84002781,1,1,14,-0.0889,1,370.37,2
"936",50,1,0.5382,13.6791,84009128,0,1,16,0.8803,1,456.701,2
"937",50,1,0.5382,13.6791,84005385,1,1,16,-0.4982,1,473.832,2
"938",50,1,0.5382,13.6791,84007713,0,1,12,0.358,1,414.041,2
"939",50,1,0.5382,13.6791,84002898,0,1,12,-1.6694,1,267.245,2
"940",50,1,0.5382,13.6791,84008316,0,1,14,-1.8493,1,386.46,2
"941",47,1,0.7848,19.9418,84002909,1,1,16,0.2364,1,384.562,2
"942",47,1,0.7848,19.9418,84009795,0,0,9,-0.2824,0,464.901,2
"943",47,1,0.7848,19.9418,84010878,0,1,16,0.8897,1,399.037,2
"944",47,1,0.7848,19.9418,84000288,1,0,14,-0.2589,0,363.683,2
"945",47,1,0.7848,19.9418,84008581,1,0,9,-0.2364,0,527.734,2
"946",47,1,0.7848,19.9418,84003430,1,1,12,0.6538,0,566.431,2
"947",47,1,0.7848,19.9418,84002931,1,0,12,0.0612,0,459.893,2
"948",47,1,0.7848,19.9418,84010726,0,0,12,0.6375,0,451.236,2
"949",47,1,0.7848,19.9418,84006205,0,1,14,0.6233,1,470.163,2
"950",47,1,0.7848,19.9418,84003741,0,1,14,1.2701,0,352.737,2
"951",47,1,0.7848,19.9418,84003068,1,1,14,2.8374,1,463.38,2
"952",47,1,0.7848,19.9418,84008525,1,1,12,-1.3057,0,412.923,2
"953",47,1,0.7848,19.9418,84004338,1,0,16,-0.0509,0,464.756,2
"954",47,1,0.7848,19.9418,84002410,1,0,12,0.8702,0,485.936,2
"955",47,1,0.7848,19.9418,84010541,1,0,9,-0.9307,0,446.777,2
"956",47,1,0.7848,19.9418,84003342,1,0,6,1.1566,0,462.374,2
"957",47,1,0.7848,19.9418,84004034,0,1,16,0.3091,1,593.995,2
"958",47,1,0.7848,19.9418,84001640,0,1,12,0.9854,1,383.052,2
"959",47,1,0.7848,19.9418,84001119,1,0,14,0.5232,0,562.921,2
"960",47,1,0.7848,19.9418,84009417,0,1,16,0.1242,1,532.469,2
"961",33,1,0.0728,17.697,84007721,0,1,14,0.3089,1,382.121,2
"962",33,1,0.0728,17.697,84001018,1,0,6,-1.0165,0,434.523,2
"963",33,1,0.0728,17.697,84002590,1,1,6,-0.8912,1,252.101,2
"964",33,1,0.0728,17.697,84005179,1,1,12,0.2152,1,385.748,2
"965",33,1,0.0728,17.697,84006596,0,0,6,-0.4694,0,427.994,2
"966",33,1,0.0728,17.697,84005326,0,0,3,-0.6015,0,289.367,2
"967",33,1,0.0728,17.697,84000801,0,0,9,0.0688,0,276.795,2
"968",33,1,0.0728,17.697,84003638,0,0,12,0.4302,0,432.859,2
"969",33,1,0.0728,17.697,84001951,1,0,12,0.5944,0,456.313,2
"970",33,1,0.0728,17.697,84007841,1,0,3,-1.338,0,327.163,2
"971",33,1,0.0728,17.697,84008670,0,1,16,-0.8369,1,379.346,2
"972",33,1,0.0728,17.697,84004815,0,1,12,0.5794,1,441.709,2
"973",33,1,0.0728,17.697,84000079,0,1,3,-1.5045,0,399.825,2
"974",33,1,0.0728,17.697,84005028,0,0,16,-0.4874,1,287.129,2
"975",33,1,0.0728,17.697,84003335,0,0,6,-0.6262,0,291.702,2
"976",33,1,0.0728,17.697,84002384,0,0,6,-1.5805,0,324.566,2
"977",33,1,0.0728,17.697,84004043,1,0,3,-1.5675,0,467.827,2
"978",33,1,0.0728,17.697,84001181,1,0,12,0.5286,0,376.065,2
"979",33,1,0.0728,17.697,84002136,0,1,12,-0.6306,1,412.676,2
"980",33,1,0.0728,17.697,84006719,1,0,12,1.428,0,441.435,2
"981",27,1,0.0242,13.7931,84010732,0,1,16,0.9351,1,647.111,2
"982",27,1,0.0242,13.7931,84006427,0,1,9,-0.3225,0,545.88,2
"983",27,1,0.0242,13.7931,84000842,1,1,16,1.9957,1,370.02,2
"984",27,1,0.0242,13.7931,84009023,1,1,16,1.3279,1,511.569,2
"985",27,1,0.0242,13.7931,84009047,1,0,16,-1.7663,0,358.089,2
"986",27,1,0.0242,13.7931,84011156,1,0,9,-2.9533,0,268.533,2
"987",27,1,0.0242,13.7931,84010860,1,1,16,0.15,1,614.935,2
"988",27,1,0.0242,13.7931,84007610,1,1,16,1.5425,1,602.662,2
"989",27,1,0.0242,13.7931,84002217,0,1,16,1.4593,1,599.904,2
"990",27,1,0.0242,13.7931,84005014,0,1,16,0.9091,1,623.713,2
"991",27,1,0.0242,13.7931,84008208,0,1,16,2.0566,1,508.474,2
"992",27,1,0.0242,13.7931,84004015,1,1,16,3.2507,1,619.576,2
"993",27,1,0.0242,13.7931,84010593,0,1,16,1.345,1,561.482,2
"994",27,1,0.0242,13.7931,84003733,0,1,16,-0.4505,1,554.082,2
"995",27,1,0.0242,13.7931,84001863,0,1,16,0.0131,1,451.05,2
"996",27,1,0.0242,13.7931,84003367,1,1,16,2.221,1,585.838,2
"997",27,1,0.0242,13.7931,84004035,1,1,16,0.9989,1,581.152,2
"998",27,1,0.0242,13.7931,84008992,1,1,16,0.8482,0,583.304,2
"999",27,1,0.0242,13.7931,84009130,1,1,16,1.5081,1,581.083,2
"1000",27,1,0.0242,13.7931,84009644,0,1,16,0.0511,1,572.763,2
"1001",59,1,0.9454,18.463,731,0,1,16,0.62,1,353.8012,3
"1002",59,1,0.9454,18.463,712,1,0,12,0.2,0,411.5205,3
"1003",59,1,0.9454,18.463,716,1,0,12,0.2,0,370.4705,3
"1004",59,1,0.9454,18.463,714,1,1,12,-0.5,0,392.826,3
"1005",59,1,0.9454,18.463,718,1,1,12,-0.5,1,569.2553,3
"1006",59,1,0.9454,18.463,706,0,1,16,-0.16,0,350.7634,3
"1007",59,1,0.9454,18.463,728,1,1,16,0.87,1,648.9406,3
"1008",59,1,0.9454,18.463,730,0,1,16,3.77,1,603.9959,3
"1009",59,1,0.9454,18.463,729,0,1,14,0.62,1,540.8241,3
"1010",59,1,0.9454,18.463,723,0,1,12,-0.33,1,444.7032,3
"1011",59,1,0.9454,18.463,727,1,1,16,0.02,1,378.182,3
"1012",59,1,0.9454,18.463,722,1,1,16,1.15,1,468.6166,3
"1013",59,1,0.9454,18.463,724,0,1,16,0.02,1,393.527,3
"1014",59,1,0.9454,18.463,717,1,1,16,-0.12,0,408.4047,3
"1015",59,1,0.9454,18.463,732,1,1,14,-0.16,1,555.7797,3
"1016",59,1,0.9454,18.463,736,0,0,14,-0.33,0,339.7024,3
"1017",59,1,0.9454,18.463,725,0,0,6,-1.8,0,373.3525,3
"1018",59,1,0.9454,18.463,711,1,1,12,-0.98,1,434.9665,3
"1019",59,1,0.9454,18.463,726,0,1,16,-0.98,0,356.917,3
"1020",59,1,0.9454,18.463,733,1,0,12,0.41,0,404.1985,3
"1021",58,1,-1.0911,17.598,459,0,1,16,-0.33,1,503.513,3
"1022",58,1,-1.0911,17.598,480,0,1,12,-1.46,1,504.2141,3
"1023",58,1,-1.0911,17.598,460,0,1,12,-0.16,1,584.4446,3
"1024",58,1,-1.0911,17.598,463,1,1,12,-0.16,1,482.4817,3
"1025",58,1,-1.0911,17.598,471,0,1,12,0.2,0,595.7392,3
"1026",58,1,-1.0911,17.598,469,1,1,9,-0.82,0,444.158,3
"1027",58,1,-1.0911,17.598,476,1,1,12,0.87,1,585.613,3
"1028",58,1,-1.0911,17.598,458,1,1,16,1.48,1,573.4616,3
"1029",58,1,-1.0911,17.598,452,1,1,14,0.62,1,522.9864,3
"1030",58,1,-1.0911,17.598,473,0,1,12,-0.16,1,315.3217,3
"1031",58,1,-1.0911,17.598,457,0,1,12,2.53,0,441.899,3
"1032",58,1,-1.0911,17.598,479,0,1,16,0.62,1,603.9959,3
"1033",58,1,-1.0911,17.598,455,0,1,12,0.41,1,378.8051,3
